unixtime, personID, onomatopeiaID, session, talk_tone, talk_speed, display
1758353404277, L, 4, 4, 100, 100, True
unixtime(ms), ch1, ch2, ch3, ch4, ch5, ch6, ch7, ch8
1758353407559, 6, 8, 859, 108, 352, 309, 2, 3
1758353407559, 6, 18, 863, 112, 356, 307, 6, 4
1758353407559, 9, 10, 859, 110, 352, 305, 4, 6
1758353407559, 1, 23, 864, 108, 361, 307, 1, 12
1758353407559, 1, 10, 859, 111, 357, 307, 1, 12
1758353407559, 5, 8, 864, 110, 351, 307, 2, 3
1758353407559, 4, 5, 863, 109, 352, 304, 3, 3
1758353407559, 5, 5, 871, 109, 349, 304, 6, 3
1758353407559, 3, 4, 867, 109, 358, 304, 7, 3
1758353407559, 3, 3, 864, 109, 354, 307, 1, 2
1758353407559, 2, 3, 867, 109, 351, 306, 2, 3
1758353407574, 3, 3, 868, 115, 352, 305, 2, 3
1758353407574, 7, 3, 864, 110, 352, 305, 2, 3
1758353407574, 1, 4, 868, 113, 352, 304, 2, 3
1758353407574, 6, 19, 864, 111, 351, 306, 2, 2
1758353407574, 5, 19, 867, 108, 354, 304, 2, 3
1758353407574, 3, 7, 868, 110, 352, 307, 2, 13
1758353407574, 6, 7, 861, 108, 353, 307, 2, 4
1758353407574, 4, 7, 863, 111, 361, 303, 2, 3
1758353407574, 9, 8, 859, 110, 353, 303, 2, 3
1758353407574, 4, 9, 869, 108, 351, 307, 2, 3
1758353407574, 4, 25, 866, 109, 360, 305, 2, 3
1758353407574, 4, 11, 863, 108, 353, 304, 4, 3
1758353407574, 4, 9, 871, 109, 354, 304, 2, 1
1758353407574, 6, 8, 867, 109, 352, 307, 1, 3
1758353407588, 5, 7, 871, 110, 355, 304, 12, 3
1758353407588, 4, 20, 862, 111, 351, 303, 10, 3
1758353407588, 5, 7, 864, 108, 350, 304, 1, 3
1758353407588, 1, 17, 869, 108, 352, 305, 2, 3
1758353407588, 1, 5, 867, 108, 352, 302, 2, 4
1758353407588, 4, 4, 864, 109, 348, 304, 1, 3
1758353407588, 7, 18, 859, 109, 351, 304, 1, 2
1758353407588, 11, 6, 867, 112, 349, 302, 6, 3
1758353407588, 6, 9, 859, 108, 349, 307, 1, 3
1758353407588, 2, 5, 859, 108, 354, 303, 1, 6
1758353407588, 3, 19, 867, 110, 349, 304, 2, 4
1758353407588, 5, 7, 863, 108, 351, 307, 9, 3
1758353407588, 3, 7, 871, 108, 352, 304, 2, 4
1758353407588, 3, 6, 859, 110, 355, 304, 1, 8
1758353407603, 4, 9, 859, 113, 352, 308, 2, 3
1758353407603, 5, 9, 871, 111, 354, 304, 3, 4
1758353407603, 6, 9, 864, 110, 348, 306, 1, 5
1758353407603, 4, 9, 867, 110, 352, 307, 1, 3
1758353407603, 3, 9, 864, 108, 350, 305, 2, 4
1758353407603, 3, 7, 867, 111, 352, 304, 3, 3
1758353407603, 5, 7, 864, 111, 352, 305, 2, 3
1758353407603, 4, 19, 863, 110, 350, 307, 10, 3
1758353407603, 3, 7, 864, 110, 351, 307, 2, 3
1758353407603, 3, 4, 859, 110, 351, 304, 2, 3
1758353407603, 3, 3, 864, 111, 354, 307, 1, 2
1758353407603, 12, 4, 864, 112, 352, 312, 8, 3
1758353407603, 4, 4, 871, 110, 350, 305, 1, 3
1758353407603, 1, 19, 871, 111, 350, 305, 2, 3
1758353407603, 5, 7, 864, 108, 352, 309, 1, 3
1758353407603, 4, 4, 872, 111, 350, 307, 2, 3
1758353407617, 0, 9, 870, 114, 349, 307, 1, 3
1758353407617, 2, 6, 868, 111, 352, 304, 2, 3
1758353407617, 5, 6, 864, 112, 352, 304, 1, 3
1758353407617, 6, 6, 867, 108, 352, 304, 2, 3
1758353407617, 5, 8, 864, 111, 352, 307, 2, 2
1758353407617, 3, 9, 868, 111, 349, 304, 2, 4
1758353407617, 5, 9, 872, 109, 357, 307, 6, 3
1758353407617, 2, 10, 867, 110, 349, 305, 1, 3
1758353407617, 3, 8, 871, 113, 348, 309, 3, 4
1758353407617, 7, 8, 867, 108, 350, 307, 3, 3
1758353407617, 3, 7, 874, 111, 348, 315, 0, 2
1758353407617, 5, 5, 864, 107, 351, 315, 1, 3
1758353407617, 0, 20, 863, 108, 347, 305, 2, 3
1758353407632, 4, 21, 859, 108, 355, 308, 2, 3
1758353407632, 1, 10, 864, 113, 348, 305, 2, 2
1758353407632, 3, 5, 866, 111, 348, 306, 2, 5
1758353407632, 2, 4, 864, 110, 352, 307, 1, 2
1758353407632, 7, 3, 864, 109, 349, 306, 2, 2
1758353407632, 14, 4, 864, 111, 350, 306, 3, 2
1758353407632, 2, 4, 864, 108, 350, 315, 1, 3
1758353407632, 4, 5, 869, 108, 352, 303, 1, 3
1758353407632, 4, 5, 871, 108, 353, 308, 2, 4
1758353407632, 4, 20, 862, 111, 353, 304, 3, 3
1758353407632, 4, 9, 863, 108, 349, 304, 2, 3
1758353407632, 5, 9, 871, 110, 349, 307, 2, 3
1758353407632, 3, 9, 864, 107, 349, 305, 2, 4
1758353407632, 5, 9, 867, 107, 348, 309, 3, 4
1758353407632, 3, 9, 871, 110, 355, 309, 7, 4
1758353407646, 7, 8, 869, 111, 351, 305, 1, 4
1758353407646, 0, 8, 864, 108, 357, 306, 1, 3
1758353407646, 2, 7, 871, 110, 351, 305, 1, 2
1758353407646, 0, 5, 871, 112, 348, 309, 2, 3
1758353407646, 4, 17, 867, 110, 354, 311, 5, 4
1758353407646, 4, 21, 866, 109, 351, 308, 2, 3
1758353407646, 2, 19, 860, 109, 351, 304, 2, 3
1758353407646, 4, 6, 864, 111, 350, 305, 4, 11
1758353407646, 3, 4, 867, 110, 352, 309, 1, 3
1758353407646, 7, 4, 859, 111, 346, 309, 1, 4
1758353407646, 5, 5, 863, 110, 364, 309, 2, 3
1758353407646, 12, 5, 863, 110, 352, 309, 2, 3
1758353407646, 11, 5, 859, 112, 351, 305, 1, 12
1758353407646, 3, 15, 867, 110, 352, 312, 6, 2
1758353407661, 4, 12, 879, 111, 359, 305, 7, 3
1758353407661, 2, 8, 864, 110, 351, 309, 2, 3
1758353407661, 6, 23, 875, 112, 351, 308, 2, 4
1758353407661, 2, 11, 872, 109, 355, 312, 2, 3
1758353407661, 5, 8, 871, 110, 350, 309, 2, 3
1758353407661, 9, 8, 864, 110, 352, 308, 2, 3
1758353407661, 8, 9, 864, 111, 349, 308, 3, 3
1758353407661, 6, 7, 863, 116, 348, 308, 2, 7
1758353407661, 5, 6, 875, 110, 359, 306, 1, 7
1758353407661, 1, 6, 868, 110, 351, 308, 1, 2
1758353407661, 3, 4, 864, 110, 354, 305, 2, 12
1758353407661, 1, 5, 864, 115, 351, 311, 2, 3
1758353407661, 3, 8, 872, 110, 351, 305, 1, 4
1758353407661, 3, 4, 864, 118, 350, 312, 3, 3
1758353407661, 1, 4, 857, 109, 355, 306, 2, 4
1758353407661, 4, 4, 872, 110, 349, 309, 2, 2
1758353407676, 4, 4, 871, 112, 353, 305, 2, 3
1758353407676, 4, 20, 868, 110, 353, 306, 2, 2
1758353407676, 1, 6, 875, 111, 351, 305, 2, 3
1758353407676, 3, 6, 871, 110, 353, 305, 1, 3
1758353407676, 1, 7, 868, 112, 351, 305, 3, 3
1758353407676, 6, 11, 859, 111, 351, 308, 9, 4
1758353407676, 5, 8, 867, 112, 351, 311, 2, 3
1758353407676, 3, 9, 867, 112, 350, 306, 2, 4
1758353407676, 4, 16, 859, 111, 351, 309, 1, 4
1758353407676, 10, 10, 866, 110, 356, 309, 1, 6
1758353407677, 5, 8, 854, 112, 352, 303, 2, 5
1758353407677, 3, 7, 859, 111, 354, 305, 1, 3
1758353407677, 2, 21, 868, 114, 349, 305, 2, 2
1758353407677, 13, 7, 869, 111, 351, 303, 2, 4
1758353407677, 3, 4, 857, 116, 348, 306, 1, 3
1758353407691, 1, 4, 860, 110, 350, 304, 1, 3
1758353407691, 4, 17, 862, 111, 351, 315, 1, 3
1758353407691, 3, 5, 864, 108, 351, 305, 1, 3
1758353407691, 2, 4, 864, 112, 350, 308, 2, 4
1758353407691, 12, 3, 873, 119, 349, 306, 2, 3
1758353407691, 3, 4, 859, 114, 350, 313, 1, 3
1758353407691, 4, 7, 878, 117, 351, 311, 4, 2
1758353407691, 2, 4, 870, 117, 349, 312, 2, 2
1758353407691, 4, 17, 871, 109, 350, 309, 2, 3
1758353407691, 3, 8, 864, 110, 351, 305, 2, 3
1758353407691, 3, 6, 864, 112, 351, 305, 2, 4
1758353407691, 2, 6, 863, 120, 349, 305, 1, 2
1758353407691, 4, 7, 868, 110, 351, 308, 3, 2
1758353407691, 7, 9, 864, 112, 351, 308, 1, 3
1758353407691, 15, 9, 864, 111, 354, 309, 2, 3
1758353407706, 4, 8, 876, 111, 351, 307, 1, 3
1758353407706, 2, 10, 864, 111, 348, 308, 2, 3
1758353407706, 2, 7, 864, 116, 349, 307, 1, 2
1758353407706, 4, 6, 869, 110, 351, 308, 2, 2
1758353407706, 6, 4, 864, 111, 355, 305, 1, 2
1758353407706, 3, 17, 868, 117, 349, 307, 1, 2
1758353407706, 3, 5, 867, 111, 354, 308, 2, 4
1758353407706, 2, 3, 861, 112, 349, 307, 2, 12
1758353407706, 9, 18, 871, 110, 349, 305, 2, 2
1758353407706, 3, 5, 871, 111, 349, 305, 2, 3
1758353407706, 2, 19, 870, 112, 350, 308, 6, 4
1758353407706, 8, 7, 864, 109, 349, 311, 2, 4
1758353407706, 4, 15, 870, 110, 351, 307, 1, 2
1758353407706, 2, 22, 871, 112, 349, 306, 1, 2
1758353407720, 4, 8, 865, 115, 357, 309, 2, 3
1758353407720, 5, 8, 864, 115, 349, 310, 1, 3
1758353407720, 6, 7, 865, 112, 351, 306, 1, 3
1758353407720, 5, 8, 875, 113, 351, 309, 5, 7
1758353407720, 4, 9, 864, 111, 354, 307, 1, 3
1758353407720, 5, 9, 864, 109, 349, 308, 2, 2
1758353407720, 3, 20, 867, 110, 351, 307, 1, 2
1758353407720, 2, 12, 868, 112, 351, 314, 2, 3
1758353407720, 7, 7, 865, 109, 353, 303, 2, 7
1758353407720, 3, 5, 877, 109, 350, 309, 2, 3
1758353407720, 1, 4, 871, 112, 349, 307, 1, 3
1758353407720, 5, 12, 870, 110, 350, 307, 5, 3
1758353407720, 10, 4, 863, 111, 349, 310, 4, 3
1758353407720, 2, 5, 871, 111, 347, 310, 2, 3
1758353407734, 8, 3, 871, 111, 352, 309, 0, 3
1758353407734, 7, 4, 864, 108, 348, 316, 2, 4
1758353407734, 2, 18, 870, 110, 349, 309, 5, 4
1758353407734, 4, 19, 870, 110, 351, 308, 2, 3
1758353407734, 12, 7, 867, 118, 348, 304, 2, 3
1758353407734, 6, 6, 865, 112, 349, 307, 2, 3
1758353407734, 4, 6, 879, 111, 351, 308, 2, 3
1758353407734, 4, 22, 873, 111, 348, 305, 1, 4
1758353407734, 7, 9, 879, 110, 349, 308, 3, 4
1758353407734, 6, 9, 875, 111, 350, 304, 3, 4
1758353407734, 2, 9, 865, 111, 349, 304, 3, 4
1758353407734, 12, 9, 869, 110, 349, 305, 2, 4
1758353407734, 4, 23, 870, 108, 354, 304, 1, 2
1758353407734, 4, 10, 871, 114, 350, 303, 1, 4
1758353407749, 5, 7, 875, 110, 354, 304, 2, 2
1758353407749, 5, 21, 874, 110, 353, 307, 2, 3
1758353407749, 2, 6, 868, 110, 352, 309, 11, 3
1758353407749, 5, 4, 864, 110, 353, 312, 1, 4
1758353407749, 8, 2, 864, 108, 354, 307, 2, 3
1758353407749, 2, 3, 877, 109, 352, 306, 2, 3
1758353407749, 7, 3, 879, 109, 354, 304, 2, 5
1758353407749, 1, 4, 870, 110, 353, 305, 2, 4
1758353407749, 2, 3, 873, 109, 352, 305, 10, 8
1758353407749, 4, 18, 867, 110, 350, 305, 3, 4
1758353407749, 2, 7, 872, 111, 352, 303, 4, 3
1758353407749, 5, 6, 875, 112, 361, 306, 2, 4
1758353407749, 3, 5, 874, 110, 352, 309, 1, 11
1758353407749, 4, 20, 877, 110, 356, 314, 1, 3
1758353407749, 5, 19, 876, 110, 353, 306, 2, 6
1758353407749, 7, 10, 863, 109, 354, 304, 2, 3
1758353407764, 7, 10, 867, 112, 353, 304, 2, 4
1758353407764, 4, 9, 872, 112, 357, 306, 2, 12
1758353407764, 6, 8, 875, 110, 351, 304, 3, 2
1758353407764, 0, 8, 875, 112, 350, 312, 3, 3
1758353407764, 5, 6, 875, 116, 352, 305, 2, 3
1758353407764, 2, 5, 871, 111, 351, 305, 2, 4
1758353407764, 3, 4, 874, 109, 355, 306, 2, 3
1758353407764, 4, 3, 877, 110, 351, 304, 2, 3
1758353407764, 4, 3, 879, 109, 350, 305, 2, 8
1758353407764, 14, 4, 867, 110, 351, 307, 1, 3
1758353407764, 3, 3, 880, 109, 354, 306, 2, 3
1758353407764, 1, 15, 874, 113, 350, 304, 2, 4
1758353407764, 4, 5, 867, 106, 353, 304, 3, 3
1758353407764, 10, 5, 869, 110, 352, 304, 2, 3
1758353407778, 2, 4, 871, 108, 352, 307, 1, 4
1758353407778, 2, 5, 876, 117, 355, 304, 2, 3
1758353407778, 3, 12, 879, 115, 349, 304, 2, 3
1758353407778, 8, 7, 872, 112, 352, 303, 1, 4
1758353407778, 4, 10, 871, 109, 354, 305, 2, 3
1758353407778, 6, 10, 871, 113, 352, 303, 3, 2
1758353407778, 5, 9, 884, 109, 361, 306, 3, 2
1758353407778, 3, 9, 871, 110, 351, 303, 1, 12
1758353407778, 4, 8, 879, 108, 352, 307, 2, 2
1758353407778, 7, 23, 878, 108, 350, 304, 2, 3
1758353407778, 1, 8, 871, 111, 349, 304, 2, 3
1758353407778, 4, 5, 870, 107, 352, 306, 6, 6
1758353407778, 2, 4, 878, 108, 352, 303, 2, 2
1758353407778, 3, 4, 876, 112, 355, 305, 2, 3
1758353407792, 5, 3, 880, 108, 352, 307, 1, 2
1758353407792, 5, 4, 880, 108, 350, 304, 2, 3
1758353407792, 1, 3, 887, 107, 358, 303, 3, 2
1758353407792, 4, 5, 891, 108, 352, 303, 2, 4
1758353407792, 3, 4, 887, 109, 350, 306, 1, 4
1758353407792, 0, 4, 894, 107, 352, 304, 0, 4
1758353407792, 4, 4, 883, 106, 361, 307, 2, 4
1758353407792, 3, 5, 887, 106, 352, 304, 2, 4
1758353407792, 3, 6, 883, 109, 352, 304, 3, 3
1758353407792, 7, 7, 879, 111, 352, 306, 2, 3
1758353407792, 4, 7, 868, 109, 352, 307, 2, 2
1758353407792, 5, 9, 887, 110, 352, 311, 3, 3
1758353407792, 3, 9, 891, 111, 351, 307, 1, 3
1758353407792, 4, 23, 884, 111, 351, 304, 2, 3
1758353407792, 7, 9, 887, 111, 349, 306, 1, 3
1758353407807, 4, 9, 887, 110, 352, 304, 2, 9
1758353407807, 3, 21, 880, 110, 350, 304, 3, 8
1758353407807, 8, 7, 881, 109, 354, 311, 2, 3
1758353407807, 3, 4, 881, 109, 354, 304, 2, 3
1758353407807, 2, 2, 887, 107, 351, 301, 2, 3
1758353407807, 3, 3, 887, 109, 350, 303, 2, 2
1758353407807, 3, 3, 887, 111, 349, 307, 1, 3
1758353407807, 11, 3, 886, 108, 352, 305, 1, 3
1758353407807, 2, 18, 880, 109, 359, 310, 3, 4
1758353407807, 1, 14, 894, 108, 349, 305, 2, 3
1758353407807, 3, 5, 887, 109, 352, 304, 10, 3
1758353407807, 2, 5, 879, 109, 355, 308, 2, 2
1758353407807, 4, 6, 887, 109, 351, 301, 1, 3
1758353407807, 4, 6, 892, 111, 356, 305, 2, 10
1758353407822, 9, 8, 881, 110, 354, 306, 2, 3
1758353407822, 3, 7, 891, 109, 354, 301, 10, 3
1758353407822, 2, 9, 884, 110, 363, 302, 1, 3
1758353407822, 2, 8, 887, 110, 351, 301, 3, 3
1758353407822, 5, 9, 883, 110, 352, 303, 1, 3
1758353407822, 7, 8, 881, 110, 352, 304, 2, 2
1758353407822, 5, 22, 888, 109, 355, 301, 2, 3
1758353407822, 3, 9, 891, 110, 359, 301, 2, 2
1758353407822, 2, 5, 883, 107, 353, 301, 2, 3
1758353407822, 4, 4, 887, 110, 350, 301, 2, 5
1758353407822, 0, 4, 895, 110, 352, 305, 2, 3
1758353407822, 4, 3, 884, 119, 350, 302, 2, 3
1758353407822, 3, 3, 884, 109, 350, 303, 1, 3
1758353407822, 4, 4, 893, 109, 352, 301, 1, 3
1758353407822, 6, 12, 881, 110, 356, 309, 2, 3
1758353407836, 1, 16, 888, 112, 353, 304, 3, 4
1758353407836, 2, 6, 891, 111, 358, 302, 1, 3
1758353407836, 1, 5, 880, 116, 350, 301, 1, 8
1758353407836, 7, 7, 877, 111, 351, 300, 2, 3
1758353407836, 7, 6, 891, 110, 348, 303, 2, 2
1758353407836, 4, 7, 880, 111, 346, 303, 2, 3
1758353407836, 3, 10, 887, 111, 351, 301, 10, 4
1758353407836, 4, 10, 887, 109, 352, 300, 2, 3
1758353407836, 5, 10, 880, 110, 352, 303, 2, 3
1758353407836, 4, 9, 884, 108, 350, 301, 2, 3
1758353407836, 5, 9, 879, 109, 351, 308, 3, 3
1758353407836, 9, 8, 883, 111, 349, 305, 2, 3
1758353407836, 6, 7, 892, 108, 355, 300, 1, 3
1758353407836, 5, 6, 891, 106, 355, 301, 1, 3
1758353407850, 4, 4, 891, 106, 349, 302, 11, 3
1758353407850, 3, 3, 890, 105, 354, 300, 2, 3
1758353407850, 3, 3, 891, 107, 354, 300, 2, 3
1758353407850, 5, 18, 884, 106, 351, 303, 2, 3
1758353407850, 1, 6, 880, 108, 352, 303, 2, 1
1758353407850, 3, 3, 881, 107, 350, 299, 2, 3
1758353407850, 3, 5, 880, 106, 349, 303, 1, 2
1758353407850, 2, 4, 885, 108, 353, 303, 3, 3
1758353407850, 4, 4, 876, 106, 349, 299, 2, 3
1758353407850, 7, 6, 883, 104, 352, 301, 2, 3
1758353407850, 5, 6, 892, 114, 350, 299, 2, 3
1758353407850, 3, 22, 883, 112, 349, 296, 2, 3
1758353407850, 3, 9, 879, 107, 354, 302, 1, 4
1758353407850, 5, 9, 879, 106, 352, 302, 3, 3
1758353407850, 5, 12, 876, 110, 352, 301, 2, 3
1758353407865, 3, 9, 883, 108, 352, 300, 1, 4
1758353407865, 2, 8, 879, 107, 357, 299, 3, 4
1758353407865, 7, 23, 876, 111, 350, 300, 2, 3
1758353407865, 4, 19, 871, 110, 351, 300, 10, 3
1758353407865, 3, 7, 880, 108, 352, 302, 2, 2
1758353407865, 2, 5, 879, 110, 349, 299, 1, 3
1758353407865, 3, 19, 880, 117, 354, 299, 2, 3
1758353407865, 4, 5, 883, 109, 352, 299, 2, 3
1758353407865, 7, 5, 880, 108, 352, 297, 3, 2
1758353407865, 5, 4, 887, 107, 351, 300, 2, 3
1758353407865, 2, 18, 886, 105, 352, 301, 11, 2
1758353407865, 4, 6, 886, 106, 352, 301, 2, 3
1758353407865, 5, 6, 887, 109, 350, 301, 1, 6
1758353407865, 5, 19, 890, 107, 351, 298, 2, 3
1758353407880, 4, 7, 887, 111, 363, 305, 2, 3
1758353407880, 6, 5, 883, 108, 355, 302, 2, 9
1758353407880, 3, 8, 891, 108, 351, 303, 2, 3
1758353407880, 5, 8, 891, 108, 352, 301, 2, 3
1758353407880, 15, 8, 890, 108, 352, 301, 2, 3
1758353407880, 4, 10, 883, 109, 365, 303, 2, 3
1758353407880, 8, 24, 896, 108, 354, 304, 2, 3
1758353407880, 0, 10, 883, 108, 352, 299, 2, 3
1758353407880, 6, 8, 891, 105, 354, 299, 2, 3
1758353407880, 2, 22, 887, 107, 351, 303, 1, 3
1758353407880, 4, 7, 887, 106, 360, 299, 2, 8
1758353407880, 8, 5, 899, 108, 352, 298, 3, 7
1758353407880, 2, 17, 892, 108, 360, 304, 2, 3
1758353407880, 4, 5, 903, 110, 355, 302, 2, 3
1758353407880, 7, 7, 887, 109, 350, 302, 3, 3
1758353407894, 12, 7, 899, 111, 355, 304, 3, 4
1758353407894, 7, 18, 889, 109, 355, 302, 2, 3
1758353407894, 5, 18, 894, 108, 352, 300, 2, 2
1758353407894, 4, 6, 895, 107, 350, 301, 2, 11
1758353407894, 1, 5, 889, 103, 354, 301, 2, 3
1758353407894, 12, 5, 887, 103, 357, 300, 2, 3
1758353407894, 14, 7, 898, 107, 355, 301, 1, 3
1758353407894, 4, 7, 902, 104, 353, 305, 2, 3
1758353407894, 4, 8, 903, 105, 354, 300, 10, 4
1758353407894, 3, 24, 901, 110, 355, 299, 2, 3
1758353407894, 8, 12, 895, 104, 350, 299, 2, 11
1758353407894, 3, 24, 897, 112, 352, 301, 1, 4
1758353407894, 5, 13, 902, 108, 352, 301, 1, 2
1758353407894, 6, 24, 906, 103, 349, 300, 1, 3
1758353407894, 7, 8, 911, 105, 352, 302, 2, 4
1758353407909, 1, 6, 911, 106, 356, 299, 9, 3
1758353407909, 4, 5, 904, 103, 351, 299, 1, 3
1758353407909, 5, 5, 903, 105, 350, 297, 4, 3
1758353407909, 4, 3, 903, 104, 349, 310, 1, 3
1758353407909, 7, 3, 903, 103, 349, 303, 2, 2
1758353407909, 6, 3, 911, 105, 349, 301, 1, 3
1758353407909, 3, 12, 911, 104, 354, 303, 2, 4
1758353407909, 4, 5, 908, 104, 354, 300, 6, 2
1758353407909, 3, 16, 903, 110, 349, 299, 3, 6
1758353407909, 6, 6, 902, 105, 350, 302, 6, 2
1758353407909, 4, 6, 912, 105, 348, 299, 2, 3
1758353407909, 4, 6, 916, 111, 351, 299, 2, 3
1758353407909, 6, 7, 915, 102, 351, 304, 11, 3
1758353407909, 3, 7, 915, 107, 350, 307, 2, 3
1758353407923, 3, 8, 911, 105, 350, 298, 2, 4
1758353407923, 3, 9, 919, 104, 354, 299, 2, 3
1758353407923, 4, 9, 903, 103, 351, 298, 2, 6
1758353407923, 4, 23, 916, 101, 349, 303, 2, 4
1758353407923, 3, 10, 903, 102, 355, 299, 1, 10
1758353407923, 2, 7, 903, 106, 351, 297, 2, 3
1758353407924, 1, 6, 903, 102, 350, 296, 1, 3
1758353407924, 5, 20, 916, 104, 349, 301, 2, 3
1758353407924, 7, 6, 912, 103, 349, 300, 4, 3
1758353407924, 3, 3, 923, 104, 353, 302, 2, 3
1758353407924, 4, 3, 916, 104, 350, 299, 11, 2
1758353407924, 4, 4, 912, 102, 351, 304, 2, 2
1758353407924, 0, 3, 912, 99, 349, 309, 3, 3
1758353407924, 1, 4, 919, 104, 349, 299, 3, 3
1758353407924, 0, 4, 912, 103, 352, 302, 2, 2
1758353407938, 4, 19, 920, 105, 350, 300, 2, 4
1758353407938, 3, 7, 920, 108, 349, 302, 1, 5
1758353407938, 5, 7, 928, 104, 351, 295, 1, 5
1758353407938, 3, 7, 915, 107, 348, 298, 2, 3
1758353407938, 3, 13, 915, 106, 350, 298, 10, 3
1758353407938, 6, 9, 915, 106, 353, 299, 3, 4
1758353407938, 4, 10, 915, 106, 355, 302, 2, 3
1758353407938, 2, 7, 920, 107, 351, 302, 3, 6
1758353407938, 2, 8, 924, 106, 350, 298, 2, 3
1758353407938, 1, 8, 927, 105, 351, 302, 2, 3
1758353407938, 0, 8, 924, 104, 355, 301, 2, 3
1758353407938, 5, 5, 911, 113, 349, 300, 3, 5
1758353407938, 2, 5, 915, 105, 350, 300, 1, 8
1758353407938, 1, 4, 914, 107, 350, 301, 1, 3
1758353407938, 2, 3, 919, 109, 350, 302, 2, 4
1758353407953, 5, 4, 910, 108, 356, 299, 3, 3
1758353407953, 1, 4, 925, 106, 354, 299, 2, 4
1758353407953, 3, 19, 920, 105, 355, 302, 1, 2
1758353407953, 5, 21, 926, 107, 355, 303, 0, 3
1758353407953, 2, 6, 919, 106, 358, 305, 2, 7
1758353407953, 4, 5, 921, 106, 351, 299, 11, 3
1758353407953, 5, 8, 923, 107, 349, 301, 1, 3
1758353407953, 12, 6, 921, 105, 355, 304, 2, 3
1758353407953, 6, 7, 930, 104, 357, 302, 2, 3
1758353407953, 3, 7, 935, 104, 349, 300, 2, 4
1758353407953, 7, 22, 928, 105, 352, 299, 3, 12
1758353407953, 1, 14, 928, 104, 354, 295, 2, 3
1758353407953, 3, 10, 942, 106, 352, 299, 3, 1
1758353407967, 3, 7, 935, 107, 355, 306, 2, 4
1758353407967, 8, 23, 931, 105, 352, 299, 1, 2
1758353407967, 4, 8, 933, 104, 353, 299, 1, 4
1758353407967, 4, 20, 932, 104, 352, 299, 2, 3
1758353407967, 1, 7, 923, 106, 352, 304, 6, 3
1758353407967, 2, 19, 928, 114, 352, 301, 2, 3
1758353407967, 8, 5, 928, 107, 354, 298, 8, 3
1758353407967, 2, 4, 935, 105, 352, 300, 2, 2
1758353407967, 4, 4, 934, 106, 349, 299, 1, 2
1758353407967, 3, 3, 941, 105, 352, 299, 0, 3
1758353407967, 7, 4, 932, 104, 352, 303, 2, 3
1758353407967, 1, 4, 939, 105, 356, 303, 7, 2
1758353407967, 6, 4, 929, 103, 352, 303, 1, 3
1758353407967, 1, 20, 928, 107, 355, 304, 7, 3
1758353407967, 6, 22, 935, 105, 351, 302, 2, 4
1758353407982, 4, 9, 932, 103, 352, 304, 2, 3
1758353407982, 3, 9, 927, 108, 350, 304, 3, 3
1758353407982, 3, 23, 941, 107, 352, 303, 3, 3
1758353407982, 8, 27, 939, 109, 357, 308, 3, 3
1758353407982, 6, 11, 937, 106, 357, 304, 3, 3
1758353407982, 2, 8, 929, 104, 354, 315, 10, 3
1758353407982, 5, 8, 935, 106, 354, 304, 2, 2
1758353407982, 3, 6, 927, 105, 357, 305, 1, 3
1758353407982, 8, 5, 927, 105, 355, 308, 2, 3
1758353407982, 4, 4, 931, 114, 358, 304, 3, 3
1758353407982, 1, 18, 931, 105, 352, 309, 1, 3
1758353407982, 4, 6, 942, 105, 358, 304, 2, 5
1758353407982, 8, 4, 942, 105, 352, 311, 1, 5
1758353407982, 4, 4, 941, 106, 351, 311, 2, 3
1758353407982, 5, 3, 935, 108, 354, 307, 1, 1
1758353407996, 3, 3, 931, 106, 359, 304, 2, 3
1758353407996, 3, 3, 940, 107, 353, 303, 2, 3
1758353407996, 5, 4, 927, 105, 354, 306, 3, 4
1758353407996, 3, 5, 929, 105, 353, 304, 1, 5
1758353407996, 3, 5, 940, 107, 350, 307, 4, 3
1758353407996, 15, 22, 935, 106, 355, 303, 2, 3
1758353407996, 4, 10, 941, 107, 354, 304, 2, 3
1758353407996, 2, 25, 935, 110, 353, 309, 3, 3
1758353407996, 1, 12, 940, 107, 355, 304, 2, 4
1758353407996, 2, 9, 943, 109, 355, 305, 3, 4
1758353407996, 3, 8, 939, 105, 349, 308, 8, 3
1758353407996, 1, 8, 949, 109, 347, 308, 2, 3
1758353407996, 2, 7, 947, 108, 351, 305, 1, 3
1758353407996, 3, 5, 935, 104, 350, 309, 2, 3
1758353408011, 9, 4, 939, 106, 349, 307, 1, 2
1758353408011, 7, 4, 930, 107, 352, 309, 1, 4
1758353408011, 9, 17, 932, 108, 349, 306, 2, 3
1758353408011, 2, 6, 944, 108, 353, 306, 2, 12
1758353408011, 12, 18, 940, 108, 353, 314, 1, 3
1758353408011, 4, 6, 943, 107, 355, 305, 2, 3
1758353408011, 3, 4, 943, 105, 355, 308, 10, 3
1758353408011, 0, 5, 937, 106, 353, 307, 2, 3
1758353408011, 4, 12, 943, 108, 350, 305, 2, 4
1758353408011, 6, 13, 944, 107, 350, 306, 2, 3
1758353408011, 4, 13, 942, 114, 353, 306, 1, 3
1758353408011, 4, 8, 942, 106, 351, 308, 2, 4
1758353408011, 5, 8, 947, 108, 353, 302, 10, 4
1758353408011, 3, 14, 942, 118, 352, 305, 3, 3
1758353408011, 8, 10, 944, 107, 350, 308, 2, 2
1758353408026, 0, 9, 944, 108, 349, 307, 2, 3
